noun,gender,lang
rozumowanie,neuter,Polish
rozwidlenie,neuter,Polish
rozwikłanie,neuter,Polish
rozwinięcie,neuter,Polish
rozwolnienie,neuter,Polish
równouprawnienie,neuter,Polish
różnicowanie,neuter,Polish
różniczkowanie,neuter,Polish
rumowisko,neuter,Polish
runo,neuter,Polish
rusztowanie,neuter,Polish
rwanie,neuter,Polish
rybołówstwo,neuter,Polish
rybsko,neuter,Polish
rycerstwo,neuter,Polish
rykowisko,neuter,Polish
ryło,neuter,Polish
rypanie,neuter,Polish
ryzyko,neuter,Polish
rządzenie,neuter,Polish
quad,masculine,Polish
Quebec,masculine,Polish
queer,masculine,Polish
quetzal,masculine,Polish
quiz,masculine,Polish
raban,masculine,Polish
rabarbar,masculine,Polish
rabat,masculine,Polish
rabownik,masculine,Polish
rabunek,masculine,Polish
rabuś,masculine,Polish
rachmistrz,masculine,Polish
radar,masculine,Polish
radca,masculine,Polish
radian,masculine,Polish
radioamator,masculine,Polish
radiogram,masculine,Polish
radioizotop,masculine,Polish
radiokompas,masculine,Polish
radiolog,masculine,Polish
radiotelegram,masculine,Polish
radny,masculine,Polish
radża,masculine,Polish
rafiner,masculine,Polish
raj,masculine,Polish
rajca,masculine,Polish
rajdowiec,masculine,Polish
rajfur,masculine,Polish
rakarz,masculine,Polish
rakojad,masculine,Polish
ramadan,masculine,Polish
ramen,masculine,Polish
randkowicz,masculine,Polish
ranking,masculine,Polish
raper,masculine,Polish
rapir,masculine,Polish
raróg,masculine,Polish
rarytas,masculine,Polish
rataj,masculine,Polish
ratler,masculine,Polish
raut,masculine,Polish
radiosłuchowisko,neuter,Polish
ramiączko,neuter,Polish
ramię,neuter,Polish
ramionko,neuter,Polish
rancho,neuter,Polish
ranczo,neuter,Polish
rano,neuter,Polish
ratowanie,neuter,Polish
rdzeniomózgowie,neuter,Polish
reagowanie,neuter,Polish
realizowanie,neuter,Polish
redło,neuter,Polish
referendum,neuter,Polish
refowanie,neuter,Polish
reggae,neuter,Polish
regulowanie,neuter,Polish
reklamowanie,neuter,Polish
religioznawstwo,neuter,Polish
reprezentowanie,neuter,Polish
reżyserstwo,neuter,Polish
ro,neuter,Polish
robactwo,neuter,Polish
robienie,neuter,Polish
robiwo,neuter,Polish
rodeo,neuter,Polish
rodzenie,neuter,Polish
rodzeństwo,neuter,Polish
rodzicielstwo,neuter,Polish
rodzimowierstwo,neuter,Polish
rojenie,neuter,Polish
rolnictwo,neuter,Polish
romansidło,neuter,Polish
rondo,neuter,Polish
roszczenie,neuter,Polish
roszenie,neuter,Polish
roszowanie,neuter,Polish
rozagitowanie,neuter,Polish
rozbicie,neuter,Polish
rozbieranie,neuter,Polish
rozbijanie,neuter,Polish
rozbrojenie,neuter,Polish
rozchodzenie,neuter,Polish
rozchylenie,neuter,Polish
rozcieńczenie,neuter,Polish
rozcięcie,neuter,Polish
rozcięgno,neuter,Polish
rozczochranie,neuter,Polish
rozczulanie,neuter,Polish
rozczulenie,neuter,Polish
rozdanie,neuter,Polish
rozdarcie,neuter,Polish
rozdawnictwo,neuter,Polish
rozdrażnienie,neuter,Polish
rozdroże,neuter,Polish
rozerwanie,neuter,Polish
rozeznanie,neuter,Polish
rozgarnianie,neuter,Polish
rozgarnięcie,neuter,Polish
rozgięcie,neuter,Polish
rozglądanie,neuter,Polish
rozgorzenie,neuter,Polish
rozgrywanie,neuter,Polish
rozjechanie,neuter,Polish
rozkojarzenie,neuter,Polish
rozlanie,neuter,Polish
rozlewisko,neuter,Polish
rozmarznięcie,neuter,Polish
rozmawianie,neuter,Polish
rozniesienie,neuter,Polish
rozpadnięcie,neuter,Polish
rozpatrzenie,neuter,Polish
rozpierdalanie,neuter,Polish
rozporządzenie,neuter,Polish
rozpowszechnienie,neuter,Polish
rozproszenie,neuter,Polish
rozprucie,neuter,Polish
rozprzestrzenianie,neuter,Polish
rozprzestrzenienie,neuter,Polish
rozrabianie,neuter,Polish
rozrobienie,neuter,Polish
rozróżnianie,neuter,Polish
rozróżnienie,neuter,Polish
rozrządzenie,neuter,Polish
rozsadzanie,neuter,Polish
rozstanie,neuter,Polish
rozstrzelanie,neuter,Polish
rozstrzeliwanie,neuter,Polish
rozsuwanie,neuter,Polish
rozszczepienie,neuter,Polish
rozszyfrowanie,neuter,Polish
rozszyfrowywanie,neuter,Polish
roztarcie,neuter,Polish
roztargnienie,neuter,Polish
roztocze,neuter,Polish
roztopienie,neuter,Polish
roztrzepanie,neuter,Polish
rozumienie,neuter,Polish
rozumowanie,neuter,Polish
rozwidlenie,neuter,Polish
rozwikłanie,neuter,Polish
rozwinięcie,neuter,Polish
rozwolnienie,neuter,Polish
równouprawnienie,neuter,Polish
różnicowanie,neuter,Polish
różniczkowanie,neuter,Polish
rumowisko,neuter,Polish
runo,neuter,Polish
rusztowanie,neuter,Polish
rwanie,neuter,Polish
rybołówstwo,neuter,Polish
rybsko,neuter,Polish
rycerstwo,neuter,Polish
rykowisko,neuter,Polish
ryło,neuter,Polish
rypanie,neuter,Polish
ryzyko,neuter,Polish
rządzenie,neuter,Polish
rząpie,neuter,Polish
raban,masculine,Polish
rabarbar,masculine,Polish
rabat,masculine,Polish
rabownik,masculine,Polish
rabunek,masculine,Polish
rabuś,masculine,Polish
rachmistrz,masculine,Polish
radar,masculine,Polish
radca,masculine,Polish
radian,masculine,Polish
radioamator,masculine,Polish
radiogram,masculine,Polish
radioizotop,masculine,Polish
radiokompas,masculine,Polish
radiolog,masculine,Polish
radiotelegram,masculine,Polish
radny,masculine,Polish
radża,masculine,Polish
rafiner,masculine,Polish
raj,masculine,Polish
rajca,masculine,Polish
rajdowiec,masculine,Polish
rajfur,masculine,Polish
rakarz,masculine,Polish
rakojad,masculine,Polish
ramadan,masculine,Polish
ramen,masculine,Polish
randkowicz,masculine,Polish
ranking,masculine,Polish
raper,masculine,Polish
rapir,masculine,Polish
raróg,masculine,Polish
rarytas,masculine,Polish
rataj,masculine,Polish
ratler,masculine,Polish
raut,masculine,Polish
raz,masculine,Polish
sabotowanie,neuter,Polish
sacrum,neuter,Polish
sadełko,neuter,Polish
sadło,neuter,Polish
salami,neuter,Polish
saldo,neuter,Polish
salto,neuter,Polish
samobójstwo,neuter,Polish
samodzierżawie,neuter,Polish
samokształcenie,neuter,Polish
samokupstwo,neuter,Polish
samookaleczenie,neuter,Polish
samopoczucie,neuter,Polish
samouctwo,neuter,Polish
samoutlenianie,neuter,Polish
samouwolnienie,neuter,Polish
samozadowolenie,neuter,Polish
sarniątko,neuter,Polish
sarnię,neuter,Polish
sąsiedztwo,neuter,Polish
scherlenie,neuter,Polish
schlapanie,neuter,Polish
schlastanie,neuter,Polish
schlebianie,neuter,Polish
schładzanie,neuter,Polish
schłodzenie,neuter,Polish
schronisko,neuter,Polish
schrustanie,neuter,Polish
schrypnięcie,neuter,Polish
schrystianizowanie,neuter,Polish
schudnięcie,neuter,Polish
schwytanie,neuter,Polish
schylanie,neuter,Polish
schylenie,neuter,Polish
sedno,neuter,Polish
segregowanie,neuter,Polish
selfie,neuter,Polish
serducho,neuter,Polish
sfotografowanie,neuter,Polish
sfrunięcie,neuter,Polish
sherry,neuter,Polish
siadanie,neuter,Polish
siadło,neuter,Polish
siakanie,neuter,Polish
sianie,neuter,Polish
sianko,neuter,Polish
siano,neuter,Polish
sidło,neuter,Polish
siedlisko,neuter,Polish
siedliszcze,neuter,Polish
siedzenie,neuter,Polish
siedzisko,neuter,Polish
siekanie,neuter,Polish
siemię,neuter,Polish
sieroctwo,neuter,Polish
sikanie,neuter,Polish
siknięcie,neuter,Polish
siku,neuter,Polish
silenie,neuter,Polish
siodełko,neuter,Polish
siodło,neuter,Polish
sioło,neuter,Polish
siostrzeństwo,neuter,Polish
siteczko,neuter,Polish
sito,neuter,Polish
sitowie,neuter,Polish
siupnięcie,neuter,Polish
siuranie,neuter,Polish
siusiu,neuter,Polish
ska,neuter,Polish
skaleczenie,neuter,Polish
skalibrowanie,neuter,Polish
skalowanie,neuter,Polish
skamienienie,neuter,Polish
skarbienie,neuter,Polish
skarcenie,neuter,Polish
skierowanie,neuter,Polish
sklepanie,neuter,Polish
składanie,neuter,Polish
składowisko,neuter,Polish
skłamanie,neuter,Polish
skłębianie,neuter,Polish
skłócenie,neuter,Polish
skolekcjonowanie,neuter,Polish
skonsumowanie,neuter,Polish
skontrolowanie,neuter,Polish
skończenie,neuter,Polish
skoszenie,neuter,Polish
skosztowanie,neuter,Polish
skraplanie,neuter,Polish
skreślanie,neuter,Polish
skręcenie,neuter,Polish
skrępowanie,neuter,Polish
skrobanie,neuter,Polish
skrojenie,neuter,Polish
skrócenie,neuter,Polish
skrzele,neuter,Polish
skrzydełko,neuter,Polish
skrzydło,neuter,Polish
skrzywianie,neuter,Polish
skrzywienie,neuter,Polish
skrzyżowanie,neuter,Polish
skucie,neuter,Polish
skumulowanie,neuter,Polish
skupianie,neuter,Polish
skupienie,neuter,Polish
skupisko,neuter,Polish
skupowanie,neuter,Polish
skurczenie,neuter,Polish
skuszenie,neuter,Polish
skwierczenie,neuter,Polish
słoneczko,neuter,Polish
słoniątko,neuter,Polish
sabat,masculine,Polish
sabot,masculine,Polish
sabotaż,masculine,Polish
sabotażysta,masculine,Polish
sacharyd,masculine,Polish
sadek,masculine,Polish
sadownik,masculine,Polish
sadysta,masculine,Polish
sadyzm,masculine,Polish
sagan,masculine,Polish
sagowiec,masculine,Polish
sahajdak,masculine,Polish
sajdak,masculine,Polish
sajgon,masculine,Polish
sak,masculine,Polish
saksofonista,masculine,Polish
Salej,masculine,Polish
samar,masculine,Polish
samczyk,masculine,Polish
samobój,masculine,Polish
samobójca,masculine,Polish
samochodowiec,masculine,Polish
samochodziarz,masculine,Polish
samochodzik,masculine,Polish
samochód,masculine,Polish
samodział,masculine,Polish
samogon,masculine,Polish
samolot,masculine,Polish
samomat,masculine,Polish
samopał,masculine,Polish
samorodek,masculine,Polish
samorozwój,masculine,Polish
samorządowiec,masculine,Polish
samosąd,masculine,Polish
samostrzał,masculine,Polish
samotnik,masculine,Polish
samouk,masculine,Polish
samoutleniacz,masculine,Polish
samowar,masculine,Polish
sampel,masculine,Polish
sampler,masculine,Polish
sampling,masculine,Polish
samuraj,masculine,Polish
sandałowiec,masculine,Polish
saneczkarz,masculine,Polish
sanepid,masculine,Polish
sankiulota,masculine,Polish
sarkazm,masculine,Polish
sarkofag,masculine,Polish
sarmatyzm,masculine,Polish
sarniak,masculine,Polish
satanizm,masculine,Polish
satelita,masculine,Polish
tabernakulum,neuter,Polish
tabu,neuter,Polish
taekwondo,neuter,Polish
tagliatelle,neuter,Polish
tahini,neuter,Polish
tajanie,neuter,Polish
tajenie,neuter,Polish
tałatajstwo,neuter,Polish
tamburyno,neuter,Polish
tango,neuter,Polish
tankini,neuter,Polish
taranowanie,neuter,Polish
targanie,neuter,Polish
targnięcie,neuter,Polish
targowanie,neuter,Polish
targowisko,neuter,Polish
tau,neuter,Polish
tąpnięcie,neuter,Polish
tchnięcie,neuter,Polish
tchórzostwo,neuter,Polish
technikum,neuter,Polish
techno,neuter,Polish
tellurium,neuter,Polish
telugu,neuter,Polish
tempo,neuter,Polish
tępienie,neuter,Polish
tętnienie,neuter,Polish
tętno,neuter,Polish
tknięcie,neuter,Polish
tkwienie,neuter,Polish
tlenie,neuter,Polish
tłuczenie,neuter,Polish
tłukno,neuter,Polish
tłumienie,neuter,Polish
toczenie,neuter,Polish
tofu,neuter,Polish
tokowisko,neuter,Polish
tomisko,neuter,Polish
tomiszcze,neuter,Polish
topienie,neuter,Polish
toporzysko,neuter,Polish
torfowisko,neuter,Polish
tornado,neuter,Polish
towarzystwo,neuter,Polish
tracenie,neuter,Polish
traperstwo,neuter,Polish
tratowanie,neuter,Polish
trawienie,neuter,Polish
trącenie,neuter,Polish
trema,neuter,Polish
tremo,neuter,Polish
triduum,neuter,Polish
trio,neuter,Polish
trójwzgórze,neuter,Polish
trupisko,neuter,Polish
trwożenie,neuter,Polish
trzaskanie,neuter,Polish
trzaśnięcie,neuter,Polish
trzebienie,neuter,Polish
trzepanie,neuter,Polish
trzepnięcie,neuter,Polish
trzeźwienie,neuter,Polish
trzęsawisko,neuter,Polish
trzęsienie,neuter,Polish
tulenie,neuter,Polish
tworzydło,neuter,Polish
tworzywo,neuter,Polish
tyknięcie,neuter,Polish
tyłomózgowie,neuter,Polish
tyranie,neuter,Polish
tysiąclecie,neuter,Polish
tzatziki,neuter,Polish
uatrakcyjnianie,neuter,Polish
ubezpieczenie,neuter,Polish
ubezwłasnowolnienie,neuter,Polish
ubieranie,neuter,Polish
ubocze,neuter,Polish
uboże,neuter,Polish
ubożę,neuter,Polish
ubóstwo,neuter,Polish
ubranie,neuter,Polish
ubranko,neuter,Polish
ucałowanie,neuter,Polish
ucho,neuter,Polish
uciskanie,neuter,Polish
uczestnictwo,neuter,Polish
uczynienie,neuter,Polish
udamawianie,neuter,Polish
udanie,neuter,Polish
udarcie,neuter,Polish
uderzenie,neuter,Polish
udo,neuter,Polish
udomawianie,neuter,Polish
udomowianie,neuter,Polish
udomowienie,neuter,Polish
udoskonalanie,neuter,Polish
udoskonalenie,neuter,Polish
udostępnienie,neuter,Polish
ugaszenie,neuter,Polish
uginanie,neuter,Polish
ugotowanie,neuter,Polish
ugrupowanie,neuter,Polish
ugrupowywanie,neuter,Polish
uiszczenie,neuter,Polish
ujawnianie,neuter,Polish
ujechanie,neuter,Polish
tabaczarz,masculine,Polish
tabloid,masculine,Polish
tabor,masculine,Polish
tabun,masculine,Polish
tag,masculine,Polish
tajfun,masculine,Polish
tajniak,masculine,Polish
tajnik,masculine,Polish
tajski,masculine,Polish
taksówkarz,masculine,Polish
takt,masculine,Polish
takyr,masculine,Polish
tal,masculine,Polish
talar,masculine,Polish
talerz,masculine,Polish
talerzyk,masculine,Polish
talib,masculine,Polish
talizman,masculine,Polish
tallińczyk,masculine,Polish
talon,masculine,Polish
tałes,masculine,Polish
tamburyn,masculine,Polish
tan,masculine,Polish
tancerz,masculine,Polish
tangens,masculine,Polish
taniec,masculine,Polish
tankowiec,masculine,Polish
tantal,masculine,Polish
tapczan,masculine,Polish
tapicer,masculine,Polish
tapir,masculine,Polish
taraban,masculine,Polish
tarakan,masculine,Polish
taran,masculine,Polish
taraniec,masculine,Polish
tarań,masculine,Polish
taras,masculine,Polish
targi,masculine,Polish
tarkot,masculine,Polish
tarnik,masculine,Polish
tarpan,masculine,Polish
tartak,masculine,Polish
tartan,masculine,Polish
tasak,masculine,Polish
tata,masculine,Polish
tatar,masculine,Polish
tatarak,masculine,Polish
tatersal,masculine,Polish
taterz,masculine,Polish
tato,masculine,Polish
tatuażysta,masculine,Polish
tatuńcio,masculine,Polish
tatuś,masculine,Polish
tchórz,masculine,Polish
team,masculine,Polish
technecjan,masculine,Polish
technet,masculine,Polish
technik,masculine,Polish
telamon,masculine,Polish
telebim,masculine,Polish
telefon,masculine,Polish
telegraf,masculine,Polish
telegram,masculine,Polish
telekom,masculine,Polish
teleobiektyw,masculine,Polish
teleskop,masculine,Polish
teleturniej,masculine,Polish
telewidz,masculine,Polish
telewizor,masculine,Polish
tellur,masculine,Polish
telomer,masculine,Polish
temblak,masculine,Polish
uatrakcyjnianie,neuter,Polish
ubezpieczenie,neuter,Polish
ubezwłasnowolnienie,neuter,Polish
ubieranie,neuter,Polish
ubocze,neuter,Polish
uboże,neuter,Polish
ubożę,neuter,Polish
ubóstwo,neuter,Polish
ubranie,neuter,Polish
ubranko,neuter,Polish
ucałowanie,neuter,Polish
ucho,neuter,Polish
uciskanie,neuter,Polish
uczestnictwo,neuter,Polish
uczynienie,neuter,Polish
udamawianie,neuter,Polish
udanie,neuter,Polish
udarcie,neuter,Polish
uderzenie,neuter,Polish
udo,neuter,Polish
udomawianie,neuter,Polish
udomowianie,neuter,Polish
udomowienie,neuter,Polish
udoskonalanie,neuter,Polish
udoskonalenie,neuter,Polish
udostępnienie,neuter,Polish
ugaszenie,neuter,Polish
uginanie,neuter,Polish
ugotowanie,neuter,Polish
ugrupowanie,neuter,Polish
ugrupowywanie,neuter,Polish
uiszczenie,neuter,Polish
ujawnianie,neuter,Polish
ujechanie,neuter,Polish
ujednoznacznienie,neuter,Polish
ujeżdżanie,neuter,Polish
ujęcie,neuter,Polish
ujrzenie,neuter,Polish
ujście,neuter,Polish
ukamienowanie,neuter,Polish
ukąszenie,neuter,Polish
ukopanie,neuter,Polish
ulepienie,neuter,Polish
ulepszanie,neuter,Polish
ulepszenie,neuter,Polish
ulęgnięcie,neuter,Polish
umiejscawianie,neuter,Polish
umieszczenie,neuter,Polish
umilknięcie,neuter,Polish
umiłowanie,neuter,Polish
umknięcie,neuter,Polish
unieważnienie,neuter,Polish
uniknięcie,neuter,Polish
unisono,neuter,Polish
uniwersum,neuter,Polish
unosawianie,neuter,Polish
unosowienie,neuter,Polish
unoszenie,neuter,Polish
upchnięcie,neuter,Polish
upieczenie,neuter,Polish
upierzenie,neuter,Polish
upokorzenie,neuter,Polish
upomnienie,neuter,Polish
upośledzenie,neuter,Polish
upoważnianie,neuter,Polish
upranie,neuter,Polish
upraszczanie,neuter,Polish
uprawnianie,neuter,Polish
uprawnienie,neuter,Polish
upuszczenie,neuter,Polish
uratowanie,neuter,Polish
urdu,neuter,Polish
uregulowanie,neuter,Polish
urobienie,neuter,Polish
uroczysko,neuter,Polish
urodzenie,neuter,Polish
uruchomienie,neuter,Polish
urwisko,neuter,Polish
uskrobanie,neuter,Polish
ubogi,masculine,Polish
uchatek,masculine,Polish
uchodźca,masculine,Polish
uchwyt,masculine,Polish
uciekinier,masculine,Polish
ucios,masculine,Polish
ucisk,masculine,Polish
uczep,masculine,Polish
udar,masculine,Polish
udziec,masculine,Polish
ufoludek,masculine,Polish
ugier,masculine,Polish
ugór,masculine,Polish
ujeżdżacz,masculine,Polish
ukaz,masculine,Polish
uklej,masculine,Polish
uklejek,masculine,Polish
ukrop,masculine,Polish
ukwiał,masculine,Polish
ul,masculine,Polish
ulaniec,masculine,Polish
ulotkarz,masculine,Polish
ulubieniec,masculine,Polish
ułan,masculine,Polish
um,masculine,Polish
umarlak,masculine,Polish
umarły,masculine,Polish
umiar,masculine,Polish
umizg,masculine,Polish
umlaut,masculine,Polish
undekan,masculine,Polish
uniwerek,masculine,Polish
uniwersytet,masculine,Polish
uparciuch,masculine,Polish
upłaz,masculine,Polish
upływ,masculine,Polish
upór,masculine,Polish
upust,masculine,Polish
uran,masculine,Polish
uraz,masculine,Polish
Urban,masculine,Polish
urdzik,masculine,Polish
urlop,masculine,Polish
urlopowicz,masculine,Polish
urobek,masculine,Polish
urolog,masculine,Polish
urynał,masculine,Polish
urywek,masculine,Polish
urzędas,masculine,Polish
urzędzik,masculine,Polish
ustrój,masculine,Polish
uszak,masculine,Polish
uszatek,masculine,Polish
uszczerbek,masculine,Polish
uśmiech,masculine,Polish
utylitaryzm,masculine,Polish
uwodziciel,masculine,Polish
uzdrowiciel,masculine,Polish
uzdrowieniec,masculine,Polish
van,masculine,Polish
vlog,masculine,Polish
vloger,masculine,Polish
voucher,masculine,Polish
walc,masculine,Polish
wapń,masculine,Polish
warchlak,masculine,Polish
walc,masculine,Polish
wapń,masculine,Polish
warchlak,masculine,Polish
zaabonowanie,neuter,Polish
zaabsorbowanie,neuter,Polish
zaadministrowanie,neuter,Polish
zaagitowanie,neuter,Polish
zaangażowanie,neuter,Polish
zaatakowanie,neuter,Polish
zaawanturowanie,neuter,Polish
zabaglione,neuter,Polish
zabaione,neuter,Polish
zabajone,neuter,Polish
zabalsamowanie,neuter,Polish
zabandażowanie,neuter,Polish
zabarwienie,neuter,Polish
zabarykadowanie,neuter,Polish
zabiletowanie,neuter,Polish
zabójstwo,neuter,Polish
zabranianie,neuter,Polish
zabrudzanie,neuter,Polish
zachmurzenie,neuter,Polish
zacięcie,neuter,Polish
zaciskanie,neuter,Polish
zacisze,neuter,Polish
zacofanie,neuter,Polish
zaczerwienianie,neuter,Polish
zaczerwienienie,neuter,Polish
zaczęcie,neuter,Polish
zaćmienie,neuter,Polish
zadeklamowanie,neuter,Polish
zadministrowanie,neuter,Polish
zadośćuczynienie,neuter,Polish
zadowolenie,neuter,Polish
zafrunięcie,neuter,Polish
zaginięcie,neuter,Polish
zaglądanie,neuter,Polish
zagładzanie,neuter,Polish
zagłębienie,neuter,Polish
zagłodzenie,neuter,Polish
zagojenie,neuter,Polish
zagorzenie,neuter,Polish
zagradzanie,neuter,Polish
zagranie,neuter,Polish
zagrodzenie,neuter,Polish
zagrożenie,neuter,Polish
zagryzanie,neuter,Polish
zagubienie,neuter,Polish
zajaranie,neuter,Polish
zajebanie,neuter,Polish
zajechanie,neuter,Polish
zajęcie,neuter,Polish
zakażanie,neuter,Polish
zakażenie,neuter,Polish
zaklęcie,neuter,Polish
zakole,neuter,Polish
zakrycie,neuter,Polish
zakrzywianie,neuter,Polish
zakrzywienie,neuter,Polish
zaktualizowanie,neuter,Polish
zakumplowanie,neuter,Polish
zakuwanie,neuter,Polish
zakwaterowanie,neuter,Polish
zalewanie,neuter,Polish
zaludnianie,neuter,Polish
zaludnienie,neuter,Polish
zamarcie,neuter,Polish
zamartwianie,neuter,Polish
zamartwienie,neuter,Polish
zamarznięcie,neuter,Polish
zamczysko,neuter,Polish
zamienianie,neuter,Polish
zamienienie,neuter,Polish
zamknięcie,neuter,Polish
zamoknięcie,neuter,Polish
zamówienie,neuter,Polish
zamroczenie,neuter,Polish
zanadrze,neuter,Polish
zaniechanie,neuter,Polish
zanieczyszczenie,neuter,Polish
zaniedbanie,neuter,Polish
zaniedbywanie,neuter,Polish
zaniepokojenie,neuter,Polish
zanikanie,neuter,Polish
zanurzenie,neuter,Polish
zaokrąglanie,neuter,Polish
zaopatrzenie,neuter,Polish
zapadlisko,neuter,Polish
zapadnięcie,neuter,Polish
zapalanie,neuter,Polish
zapalenie,neuter,Polish
zapamiętywanie,neuter,Polish
zapewnienie,neuter,Polish
zapieranie,neuter,Polish
zapięcie,neuter,Polish
zaplecze,neuter,Polish
zapole,neuter,Polish
zapominanie,neuter,Polish
zapomnienie,neuter,Polish
zapożyczanie,neuter,Polish
zaprezentowanie,neuter,Polish
zaprojektowanie,neuter,Polish
zaproszenie,neuter,Polish
yakuza,masculine,Polish
zabieg,masculine,Polish
zaborca,masculine,Polish
zabój,masculine,Polish
zabytek,masculine,Polish
zacier,masculine,Polish
zacisk,masculine,Polish
zacofaniec,masculine,Polish
zaczątek,masculine,Polish
zaczep,masculine,Polish
zadaniowiec,masculine,Polish
zadek,masculine,Polish
zaduch,masculine,Polish
zadzior,masculine,Polish
zaganiacz,masculine,Polish
zagęszczacz,masculine,Polish
zaginiony,masculine,Polish
zagłówek,masculine,Polish
zagon,masculine,Polish
zagrajmer,masculine,Polish
zajęczak,masculine,Polish
zajob,masculine,Polish
zakapior,masculine,Polish
zaklinacz,masculine,Polish
zakład,masculine,Polish
zakrzep,masculine,Polish
zakup,masculine,Polish
zalążek,masculine,Polish
zalew,masculine,Polish
załom,masculine,Polish
założyciel,masculine,Polish
zaabonowanie,neuter,Polish
zaabsorbowanie,neuter,Polish
zaadministrowanie,neuter,Polish
zaagitowanie,neuter,Polish
zaangażowanie,neuter,Polish
zaatakowanie,neuter,Polish
zaawanturowanie,neuter,Polish
zabaglione,neuter,Polish
zabaione,neuter,Polish
zabajone,neuter,Polish
zabalsamowanie,neuter,Polish
zabandażowanie,neuter,Polish
zabarwienie,neuter,Polish
zabarykadowanie,neuter,Polish
zabiletowanie,neuter,Polish
zabójstwo,neuter,Polish
zabranianie,neuter,Polish
zabrudzanie,neuter,Polish
zachmurzenie,neuter,Polish
zacięcie,neuter,Polish
zaciskanie,neuter,Polish
zacisze,neuter,Polish
zacofanie,neuter,Polish
zaczerwienianie,neuter,Polish
zaczerwienienie,neuter,Polish
zaczęcie,neuter,Polish
zaćmienie,neuter,Polish
zadeklamowanie,neuter,Polish
zadministrowanie,neuter,Polish
zadośćuczynienie,neuter,Polish
zadowolenie,neuter,Polish
zafrunięcie,neuter,Polish
zaginięcie,neuter,Polish
zaglądanie,neuter,Polish
zagładzanie,neuter,Polish
zagłębienie,neuter,Polish
zagłodzenie,neuter,Polish
zagojenie,neuter,Polish
zagorzenie,neuter,Polish
zagradzanie,neuter,Polish
zagranie,neuter,Polish
zagrodzenie,neuter,Polish
zagrożenie,neuter,Polish
zagryzanie,neuter,Polish
zagubienie,neuter,Polish
zajaranie,neuter,Polish
zajebanie,neuter,Polish
zajechanie,neuter,Polish
zajęcie,neuter,Polish
zakażanie,neuter,Polish
zakażenie,neuter,Polish
zaklęcie,neuter,Polish
zakole,neuter,Polish
zakrycie,neuter,Polish
zakrzywianie,neuter,Polish
zakrzywienie,neuter,Polish
zaktualizowanie,neuter,Polish
zakumplowanie,neuter,Polish
zakuwanie,neuter,Polish
zakwaterowanie,neuter,Polish
zalewanie,neuter,Polish
zaludnianie,neuter,Polish
zaludnienie,neuter,Polish
zamarcie,neuter,Polish
zamartwianie,neuter,Polish
zamartwienie,neuter,Polish
zamarznięcie,neuter,Polish
zamczysko,neuter,Polish
zamienianie,neuter,Polish
zamienienie,neuter,Polish
zamknięcie,neuter,Polish
zamoknięcie,neuter,Polish
zamówienie,neuter,Polish
zamroczenie,neuter,Polish
zanadrze,neuter,Polish
zaniechanie,neuter,Polish
zanieczyszczenie,neuter,Polish
zaniedbanie,neuter,Polish
zaniedbywanie,neuter,Polish
zaniepokojenie,neuter,Polish
zanikanie,neuter,Polish
zanurzenie,neuter,Polish
zaokrąglanie,neuter,Polish
zaopatrzenie,neuter,Polish
zapadlisko,neuter,Polish
zapadnięcie,neuter,Polish
zapalanie,neuter,Polish
zapalenie,neuter,Polish
zapamiętywanie,neuter,Polish
zapewnienie,neuter,Polish
zapieranie,neuter,Polish
zapięcie,neuter,Polish
zaplecze,neuter,Polish
zapole,neuter,Polish
zapominanie,neuter,Polish
zapomnienie,neuter,Polish
zapożyczanie,neuter,Polish
zaprezentowanie,neuter,Polish
zaprojektowanie,neuter,Polish
zaproszenie,neuter,Polish
yakuza,masculine,Polish
zabieg,masculine,Polish
zaborca,masculine,Polish
zabój,masculine,Polish
zabytek,masculine,Polish
zacier,masculine,Polish
zacisk,masculine,Polish
zacofaniec,masculine,Polish
zaczątek,masculine,Polish
zaczep,masculine,Polish
zadaniowiec,masculine,Polish
zadek,masculine,Polish
zaduch,masculine,Polish
zadzior,masculine,Polish
zaganiacz,masculine,Polish
zagęszczacz,masculine,Polish
zaginiony,masculine,Polish
zagłówek,masculine,Polish
zagon,masculine,Polish
zagrajmer,masculine,Polish
zajęczak,masculine,Polish
zajob,masculine,Polish
zakapior,masculine,Polish
zaklinacz,masculine,Polish
zakład,masculine,Polish
zakrzep,masculine,Polish
zakup,masculine,Polish
zalążek,masculine,Polish
zalew,masculine,Polish
załom,masculine,Polish
założyciel,masculine,Polish
zaabonowanie,neuter,Polish
zaabsorbowanie,neuter,Polish
zaadministrowanie,neuter,Polish
zaagitowanie,neuter,Polish
zaangażowanie,neuter,Polish
zaatakowanie,neuter,Polish
zaawanturowanie,neuter,Polish
zabaglione,neuter,Polish
zabaione,neuter,Polish
zabajone,neuter,Polish
zabalsamowanie,neuter,Polish
zabandażowanie,neuter,Polish
zabarwienie,neuter,Polish
zabarykadowanie,neuter,Polish
zabiletowanie,neuter,Polish
zabójstwo,neuter,Polish
zabranianie,neuter,Polish
zabrudzanie,neuter,Polish
zachmurzenie,neuter,Polish
zacięcie,neuter,Polish
zaciskanie,neuter,Polish
zacisze,neuter,Polish
zacofanie,neuter,Polish
zaczerwienianie,neuter,Polish
zaczerwienienie,neuter,Polish
zaczęcie,neuter,Polish
zaćmienie,neuter,Polish
